threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.93,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.935,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.94,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.945,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.95,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.955,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.96,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.965,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.97,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.975,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.98,0.006578947368421052,0.9985835694050992,0.5,0.012987012987012988,0.8228438228438228,0.005162516773520309,1,1,705,151
0.985,0.0,0.9985835694050992,0.0,0.0,0.8216783216783217,-0.0014164305949008194,0,1,705,152
0.99,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.995,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
1.0,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
