threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.86,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
0.865,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.87,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.875,0.019736842105263157,0.9985835694050992,0.75,0.03846153846153846,0.8251748251748252,0.018320411510362344,3,1,705,149
0.88,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.885,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.89,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.895,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.9,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.905,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.91,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.915,0.013157894736842105,0.9985835694050992,0.6666666666666666,0.025806451612903226,0.824009324009324,0.011741464141941327,2,1,705,150
0.92,0.013157894736842105,1.0,1.0,0.025974025974025976,0.8251748251748252,0.013157894736842035,2,0,706,150
0.925,0.013157894736842105,1.0,1.0,0.025974025974025976,0.8251748251748252,0.013157894736842035,2,0,706,150
0.93,0.013157894736842105,1.0,1.0,0.025974025974025976,0.8251748251748252,0.013157894736842035,2,0,706,150
0.935,0.006578947368421052,1.0,1.0,0.013071895424836602,0.824009324009324,0.006578947368421018,1,0,706,151
0.94,0.006578947368421052,1.0,1.0,0.013071895424836602,0.824009324009324,0.006578947368421018,1,0,706,151
0.945,0.006578947368421052,1.0,1.0,0.013071895424836602,0.824009324009324,0.006578947368421018,1,0,706,151
0.95,0.006578947368421052,1.0,1.0,0.013071895424836602,0.824009324009324,0.006578947368421018,1,0,706,151
0.955,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.96,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.965,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.97,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.975,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.98,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.985,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.99,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
0.995,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
1.0,0.0,1.0,0.0,0.0,0.8228438228438228,0.0,0,0,706,152
