threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.385,0.45394736842105265,0.8569405099150141,0.40588235294117647,0.42857142857142855,0.7855477855477856,0.3108878783360667,69,101,605,83
0.39,0.45394736842105265,0.8569405099150141,0.40588235294117647,0.42857142857142855,0.7855477855477856,0.3108878783360667,69,101,605,83
0.395,0.45394736842105265,0.8583569405099151,0.40828402366863903,0.42990654205607476,0.7867132867132867,0.3123043089309676,69,100,606,83
0.4,0.45394736842105265,0.8583569405099151,0.40828402366863903,0.42990654205607476,0.7867132867132867,0.3123043089309676,69,100,606,83
0.405,0.4473684210526316,0.8611898016997167,0.40963855421686746,0.42767295597484273,0.7878787878787878,0.30855822275234823,68,98,608,84
0.41,0.4473684210526316,0.8611898016997167,0.40963855421686746,0.42767295597484273,0.7878787878787878,0.30855822275234823,68,98,608,84
0.415,0.4473684210526316,0.8640226628895185,0.4146341463414634,0.430379746835443,0.7902097902097902,0.3113910839421501,68,96,610,84
0.42,0.4473684210526316,0.8640226628895185,0.4146341463414634,0.430379746835443,0.7902097902097902,0.3113910839421501,68,96,610,84
0.425,0.4407894736842105,0.8654390934844193,0.41358024691358025,0.4267515923566879,0.7902097902097902,0.3062285671686298,67,95,611,85
0.43,0.4407894736842105,0.8668555240793201,0.4161490683229814,0.4281150159744409,0.7913752913752914,0.3076449977635307,67,94,612,85
0.435,0.4407894736842105,0.8668555240793201,0.4161490683229814,0.4281150159744409,0.7913752913752914,0.3076449977635307,67,94,612,85
0.44,0.4407894736842105,0.8668555240793201,0.4161490683229814,0.4281150159744409,0.7913752913752914,0.3076449977635307,67,94,612,85
0.445,0.4407894736842105,0.8668555240793201,0.4161490683229814,0.4281150159744409,0.7913752913752914,0.3076449977635307,67,94,612,85
0.45,0.4407894736842105,0.8668555240793201,0.4161490683229814,0.4281150159744409,0.7913752913752914,0.3076449977635307,67,94,612,85
0.455,0.4407894736842105,0.8682719546742209,0.41875,0.42948717948717946,0.7925407925407926,0.3090614283584314,67,93,613,85
0.46,0.4407894736842105,0.8696883852691218,0.42138364779874216,0.4308681672025723,0.7937062937062938,0.31047785895333235,67,92,614,85
0.465,0.4407894736842105,0.8711048158640227,0.4240506329113924,0.4322580645161291,0.7948717948717948,0.31189428954823306,67,91,615,85
0.47,0.4407894736842105,0.8739376770538244,0.42948717948717946,0.43506493506493504,0.7972027972027972,0.3147271507380349,67,89,617,85
0.475,0.4342105263157895,0.8739376770538244,0.4258064516129032,0.42996742671009774,0.796037296037296,0.3081482033696139,66,89,617,86
0.48,0.4342105263157895,0.8753541076487252,0.42857142857142855,0.43137254901960786,0.7972027972027972,0.3095646339645146,66,88,618,86
0.485,0.4342105263157895,0.8753541076487252,0.42857142857142855,0.43137254901960786,0.7972027972027972,0.3095646339645146,66,88,618,86
0.49,0.4342105263157895,0.8753541076487252,0.42857142857142855,0.43137254901960786,0.7972027972027972,0.3095646339645146,66,88,618,86
0.495,0.4342105263157895,0.8753541076487252,0.42857142857142855,0.43137254901960786,0.7972027972027972,0.3095646339645146,66,88,618,86
0.5,0.4342105263157895,0.876770538243626,0.43137254901960786,0.4327868852459017,0.7983682983682984,0.31098106455941554,66,87,619,86
0.505,0.4342105263157895,0.8781869688385269,0.4342105263157895,0.4342105263157895,0.7995337995337995,0.3123974951543165,66,86,620,86
0.51,0.4276315789473684,0.8781869688385269,0.4304635761589404,0.429042904290429,0.7983682983682984,0.30581854778589523,65,86,620,87
0.515,0.4276315789473684,0.8781869688385269,0.4304635761589404,0.429042904290429,0.7983682983682984,0.30581854778589523,65,86,620,87
0.52,0.4276315789473684,0.8781869688385269,0.4304635761589404,0.429042904290429,0.7983682983682984,0.30581854778589523,65,86,620,87
